InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
574311,85123A,WHITE HANGING HEART T-LIGHT HOLDER,32,3/11/2011 16:56,2.55,15640,United Kingdom
574328,85123A,WHITE HANGING HEART T-LIGHT HOLDER,32,4/11/2011 9:05,2.55,13081,United Kingdom
574342,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,4/11/2011 10:10,2.95,13447,United Kingdom
574393,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,4/11/2011 11:06,2.95,13313,United Kingdom
574444,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,4/11/2011 11:41,2.95,18122,United Kingdom
574477,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3,4/11/2011 12:21,2.95,15453,United Kingdom
574509,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3,4/11/2011 13:25,2.95,16012,United Kingdom
574528,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,4/11/2011 14:03,2.95,16782,United Kingdom
574532,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,4/11/2011 14:19,2.95,15676,United Kingdom
574547,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,4/11/2011 15:08,2.95,17841,United Kingdom
574550,85123A,WHITE HANGING HEART T-LIGHT HOLDER,4,4/11/2011 15:18,2.95,12484,Spain
574557,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,4/11/2011 15:35,2.95,17652,United Kingdom
574587,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,6/11/2011 10:29,2.95,14936,Channel Islands
574655,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,6/11/2011 11:35,2.95,16466,United Kingdom
574660,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3,6/11/2011 11:55,2.95,15407,United Kingdom
574673,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3,6/11/2011 12:26,2.95,15555,United Kingdom
574675,85123A,WHITE HANGING HEART T-LIGHT HOLDER,7,6/11/2011 12:31,2.95,17289,United Kingdom
574704,85123A,WHITE HANGING HEART T-LIGHT HOLDER,10,6/11/2011 14:02,2.95,15696,United Kingdom
574722,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,6/11/2011 14:45,2.95,14502,United Kingdom
574736,85123A,WHITE HANGING HEART T-LIGHT HOLDER,32,6/11/2011 15:43,2.55,17131,United Kingdom
574738,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,6/11/2011 16:01,2.95,12748,United Kingdom
574744,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,7/11/2011 7:38,2.95,16612,United Kingdom
574754,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,7/11/2011 9:24,2.95,17430,United Kingdom
574863,85123A,WHITE HANGING HEART T-LIGHT HOLDER,5,7/11/2011 12:29,2.95,15719,United Kingdom
574864,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,7/11/2011 12:29,2.95,14387,United Kingdom
574893,85123A,WHITE HANGING HEART T-LIGHT HOLDER,4,7/11/2011 14:40,2.95,18036,United Kingdom
574898,85123A,WHITE HANGING HEART T-LIGHT HOLDER,8,7/11/2011 15:07,2.95,16242,United Kingdom
574938,85123A,WHITE HANGING HEART T-LIGHT HOLDER,64,7/11/2011 17:15,2.55,14911,EIRE
575041,85123A,WHITE HANGING HEART T-LIGHT HOLDER,4,8/11/2011 12:01,2.95,17289,United Kingdom
575046,85123A,WHITE HANGING HEART T-LIGHT HOLDER,32,8/11/2011 12:09,2.55,15039,United Kingdom
575076,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,8/11/2011 13:20,2.95,16639,United Kingdom
575086,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,8/11/2011 13:52,2.95,16618,United Kingdom
575087,85123A,WHITE HANGING HEART T-LIGHT HOLDER,5,8/11/2011 13:57,2.95,16549,United Kingdom
575087,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,8/11/2011 13:57,2.95,16549,United Kingdom
575088,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,8/11/2011 14:00,2.95,13272,United Kingdom
575139,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,8/11/2011 15:26,2.95,16863,United Kingdom
575143,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,8/11/2011 15:37,2.95,13643,United Kingdom
575148,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,8/11/2011 15:48,2.95,13867,United Kingdom
575164,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,8/11/2011 16:55,2.95,18216,United Kingdom
575177,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,8/11/2011 18:41,5.79,,United Kingdom
575213,85123A,WHITE HANGING HEART T-LIGHT HOLDER,32,9/11/2011 10:47,2.55,16210,United Kingdom
575215,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3,9/11/2011 11:04,2.95,18109,United Kingdom
575219,85123A,WHITE HANGING HEART T-LIGHT HOLDER,64,9/11/2011 11:17,2.55,17511,United Kingdom
575297,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,9/11/2011 12:26,2.95,15134,United Kingdom
575298,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,9/11/2011 12:29,2.95,17841,United Kingdom
575324,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,9/11/2011 13:45,2.95,14240,United Kingdom
575583,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,10/11/2011 11:55,2.95,14456,United Kingdom
575583,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,10/11/2011 11:55,2.95,14456,United Kingdom
575595,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,10/11/2011 12:13,2.95,15452,United Kingdom
575602,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,10/11/2011 12:27,2.95,17059,United Kingdom
575603,85123A,WHITE HANGING HEART T-LIGHT HOLDER,4,10/11/2011 12:29,2.95,18125,United Kingdom
575607,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,10/11/2011 12:37,5.79,14096,United Kingdom
575609,85123A,WHITE HANGING HEART T-LIGHT HOLDER,8,10/11/2011 12:40,2.95,17243,United Kingdom
575631,85123A,WHITE HANGING HEART T-LIGHT HOLDER,4,10/11/2011 13:41,2.95,15184,United Kingdom
575647,85123A,WHITE HANGING HEART T-LIGHT HOLDER,4,10/11/2011 14:16,2.95,16440,United Kingdom
575680,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,10/11/2011 15:23,2.95,13148,United Kingdom
575725,85123A,WHITE HANGING HEART T-LIGHT HOLDER,32,10/11/2011 18:46,2.55,13098,United Kingdom
575726,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,10/11/2011 19:12,2.95,16791,United Kingdom
575735,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,11/11/2011 8:46,2.95,14156,EIRE
575739,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,11/11/2011 9:05,5.79,,United Kingdom
575744,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,11/11/2011 10:03,2.95,14035,United Kingdom
575756,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,11/11/2011 10:48,2.95,18118,United Kingdom
575760,85123A,WHITE HANGING HEART T-LIGHT HOLDER,20,11/11/2011 10:50,2.95,15965,United Kingdom
575766,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,11/11/2011 11:06,2.95,12856,United Kingdom
575766,85123A,WHITE HANGING HEART T-LIGHT HOLDER,7,11/11/2011 11:06,2.95,12856,United Kingdom
575850,85123A,WHITE HANGING HEART T-LIGHT HOLDER,32,11/11/2011 12:11,2.55,17512,United Kingdom
575867,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3,11/11/2011 12:44,2.95,15034,United Kingdom
575891,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,11/11/2011 14:12,2.95,15692,United Kingdom
575917,85123A,WHITE HANGING HEART T-LIGHT HOLDER,32,11/11/2011 16:57,2.55,13895,United Kingdom
575918,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,11/11/2011 16:58,2.95,17191,United Kingdom
575929,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,11/11/2011 17:23,2.95,13310,United Kingdom
575932,85123A,WHITE HANGING HEART T-LIGHT HOLDER,5,11/13/2011 10:35,2.95,16923,United Kingdom
575938,85123A,WHITE HANGING HEART T-LIGHT HOLDER,5,11/13/2011 11:30,2.95,17790,United Kingdom
575941,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,11/13/2011 11:39,2.95,16438,United Kingdom
575955,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3,11/13/2011 12:05,2.95,14044,United Kingdom
575959,85123A,WHITE HANGING HEART T-LIGHT HOLDER,4,11/13/2011 12:27,2.95,14547,United Kingdom
575972,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3,11/13/2011 13:01,2.95,14499,United Kingdom
575976,85123A,WHITE HANGING HEART T-LIGHT HOLDER,5,11/13/2011 13:26,2.95,15271,United Kingdom
575982,85123A,WHITE HANGING HEART T-LIGHT HOLDER,32,11/13/2011 13:42,2.55,13798,United Kingdom
576053,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,11/13/2011 14:53,2.95,16726,United Kingdom
576060,85123A,WHITE HANGING HEART T-LIGHT HOLDER,5,11/13/2011 15:25,2.95,13681,United Kingdom
576090,85123A,WHITE HANGING HEART T-LIGHT HOLDER,320,11/14/2011 8:56,3.2,17450,United Kingdom
576141,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,11/14/2011 10:47,2.95,14911,EIRE
576182,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,11/14/2011 11:21,2.95,12938,United Kingdom
C576216,85123A,WHITE HANGING HEART T-LIGHT HOLDER,-3,11/14/2011 12:56,2.95,12584,Italy
C576243,85123A,WHITE HANGING HEART T-LIGHT HOLDER,-1,11/14/2011 13:38,2.55,15953,United Kingdom
576256,85123A,WHITE HANGING HEART T-LIGHT HOLDER,32,11/14/2011 14:09,2.55,15953,United Kingdom
576274,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,11/14/2011 14:24,2.95,17793,United Kingdom
576274,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,11/14/2011 14:24,2.95,17793,United Kingdom
576329,85123A,WHITE HANGING HEART T-LIGHT HOLDER,5,11/14/2011 15:22,5.79,,United Kingdom
576339,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,11/14/2011 15:27,5.79,14096,United Kingdom
576346,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,11/14/2011 15:37,2.95,13835,United Kingdom
576364,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,11/14/2011 17:40,2.95,15009,United Kingdom
576371,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,11/15/2011 8:07,2.95,14911,EIRE
576374,85123A,WHITE HANGING HEART T-LIGHT HOLDER,300,11/15/2011 8:50,2.55,13777,United Kingdom
576400,85123A,WHITE HANGING HEART T-LIGHT HOLDER,18,11/15/2011 10:51,2.95,13632,United Kingdom
576514,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,11/15/2011 12:13,2.95,13950,United Kingdom
576520,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,11/15/2011 12:33,2.95,14467,United Kingdom
576559,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,11/15/2011 13:19,2.95,14711,United Kingdom
576589,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,11/15/2011 14:29,2.95,17659,United Kingdom
576593,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3,11/15/2011 14:48,2.95,15720,United Kingdom
576595,85123A,WHITE HANGING HEART T-LIGHT HOLDER,96,11/15/2011 14:56,2.55,14911,EIRE
576600,85123A,WHITE HANGING HEART T-LIGHT HOLDER,4,11/15/2011 15:08,2.95,18181,United Kingdom
576617,85123A,WHITE HANGING HEART T-LIGHT HOLDER,4,11/15/2011 16:57,5.79,,United Kingdom
576628,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,11/16/2011 8:28,2.95,13449,United Kingdom
576639,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,11/16/2011 9:43,2.95,13894,United Kingdom
576655,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,11/16/2011 10:55,2.95,15687,United Kingdom
576665,85123A,WHITE HANGING HEART T-LIGHT HOLDER,4,11/16/2011 11:46,2.95,17841,United Kingdom
576676,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,11/16/2011 12:03,2.95,16855,United Kingdom
576684,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,11/16/2011 12:08,2.95,14092,United Kingdom
576695,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,11/16/2011 12:25,2.95,16469,United Kingdom
576768,85123A,WHITE HANGING HEART T-LIGHT HOLDER,32,11/16/2011 13:13,2.55,13408,United Kingdom
576778,85123A,WHITE HANGING HEART T-LIGHT HOLDER,5,11/16/2011 13:24,2.95,16085,United Kingdom
576780,85123A,WHITE HANGING HEART T-LIGHT HOLDER,32,11/16/2011 13:27,2.55,13258,United Kingdom
576837,85123A,WHITE HANGING HEART T-LIGHT HOLDER,9,11/16/2011 15:16,5.79,,United Kingdom
576838,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,11/16/2011 15:21,2.95,18075,United Kingdom
576840,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,11/16/2011 15:23,5.79,,United Kingdom
576859,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,11/16/2011 15:56,2.95,18167,United Kingdom
576862,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,11/16/2011 16:06,2.95,14825,United Kingdom
576906,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,11/17/2011 9:33,2.95,18225,United Kingdom
576916,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,11/17/2011 10:24,2.95,14655,United Kingdom
576917,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,11/17/2011 10:40,2.95,17613,United Kingdom
576984,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3,11/17/2011 11:54,2.95,14332,United Kingdom
577033,85123A,WHITE HANGING HEART T-LIGHT HOLDER,10,11/17/2011 13:16,2.95,17797,United Kingdom
577052,85123A,WHITE HANGING HEART T-LIGHT HOLDER,5,11/17/2011 14:08,2.95,17397,United Kingdom
577053,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,11/17/2011 14:17,2.95,13001,United Kingdom
577058,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3,11/17/2011 14:29,2.95,18122,United Kingdom
577058,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,11/17/2011 14:29,2.95,18122,United Kingdom
577061,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,11/17/2011 14:40,2.95,14911,EIRE
577078,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,11/17/2011 15:17,5.79,,United Kingdom
577085,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,11/17/2011 15:47,2.95,12997,United Kingdom
577103,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,11/17/2011 17:08,2.95,15081,United Kingdom
577104,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,11/17/2011 17:13,2.95,12747,United Kingdom
577209,85123A,WHITE HANGING HEART T-LIGHT HOLDER,64,11/18/2011 11:49,2.55,15621,United Kingdom
577228,85123A,WHITE HANGING HEART T-LIGHT HOLDER,10,11/18/2011 12:07,2.95,12391,Cyprus
577309,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,11/18/2011 13:14,2.95,15933,United Kingdom
577318,85123A,WHITE HANGING HEART T-LIGHT HOLDER,32,11/18/2011 13:42,2.55,17675,United Kingdom
577355,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,11/18/2011 15:53,2.95,14911,EIRE
577358,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,11/18/2011 15:59,5.79,,United Kingdom
577480,85123A,WHITE HANGING HEART T-LIGHT HOLDER,64,11/20/2011 11:37,2.55,14525,United Kingdom
577485,85123A,WHITE HANGING HEART T-LIGHT HOLDER,4,11/20/2011 11:56,2.95,16360,United Kingdom
577489,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,11/20/2011 12:07,2.95,,United Kingdom
577504,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,11/20/2011 12:36,2.95,14159,United Kingdom
577505,85123A,WHITE HANGING HEART T-LIGHT HOLDER,4,11/20/2011 12:37,2.95,13118,United Kingdom
577508,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,11/20/2011 12:45,2.95,18127,United Kingdom
577523,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,11/20/2011 13:33,2.95,12597,Spain
577530,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,11/20/2011 13:48,2.95,14950,United Kingdom
C577547,85123A,WHITE HANGING HEART T-LIGHT HOLDER,-1,11/20/2011 14:48,2.95,17841,United Kingdom
577595,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,11/20/2011 16:12,2.95,16399,United Kingdom
577597,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,11/21/2011 8:19,2.95,16366,United Kingdom
577690,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,11/21/2011 11:34,2.95,12856,United Kingdom
577691,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,11/21/2011 11:34,2.95,14587,United Kingdom
577695,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,11/21/2011 11:55,2.95,15645,United Kingdom
577696,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,11/21/2011 11:57,2.95,16406,United Kingdom
577742,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,11/21/2011 13:41,2.95,13755,United Kingdom
577742,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,11/21/2011 13:41,2.95,13755,United Kingdom
577768,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3,11/21/2011 15:18,5.79,,United Kingdom
577782,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,11/21/2011 16:17,2.95,16549,United Kingdom
577827,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,11/22/2011 9:53,2.95,16782,United Kingdom
577853,85123A,WHITE HANGING HEART T-LIGHT HOLDER,5,11/22/2011 11:13,2.95,13681,United Kingdom
577973,85123A,WHITE HANGING HEART T-LIGHT HOLDER,32,11/22/2011 12:13,2.55,13798,United Kingdom
578017,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3,11/22/2011 13:07,2.95,13569,United Kingdom
578031,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,11/22/2011 13:41,2.95,15796,United Kingdom
578041,85123A,WHITE HANGING HEART T-LIGHT HOLDER,10,11/22/2011 14:23,2.95,17338,United Kingdom
578054,85123A,WHITE HANGING HEART T-LIGHT HOLDER,160,11/22/2011 14:59,2.55,14911,EIRE
578065,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,11/22/2011 15:41,5.79,,United Kingdom
578067,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,11/22/2011 15:43,5.79,,United Kingdom
578068,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,11/22/2011 15:45,2.95,14505,United Kingdom
578074,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,11/22/2011 16:06,2.95,17590,United Kingdom
578078,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,11/22/2011 16:24,2.95,12586,Italy
578087,85123A,WHITE HANGING HEART T-LIGHT HOLDER,10,11/22/2011 16:44,2.95,15965,United Kingdom
578088,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,11/22/2011 16:47,2.95,16376,United Kingdom
578140,85123A,WHITE HANGING HEART T-LIGHT HOLDER,160,11/23/2011 10:58,2.55,14646,Netherlands
578187,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,11/23/2011 11:40,2.95,14336,United Kingdom
578211,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,11/23/2011 11:47,2.95,12748,United Kingdom
578255,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,11/23/2011 12:58,2.95,14675,United Kingdom
578255,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,11/23/2011 12:58,2.95,14675,United Kingdom
578258,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,11/23/2011 13:01,2.95,13263,United Kingdom
578260,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,11/23/2011 13:15,2.95,17469,United Kingdom
578270,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,11/23/2011 13:39,5.79,14096,United Kingdom
578302,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,11/23/2011 15:23,2.95,16057,United Kingdom
578304,85123A,WHITE HANGING HEART T-LIGHT HOLDER,64,11/23/2011 15:41,2.55,13831,United Kingdom
578344,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,11/24/2011 9:21,5.79,,United Kingdom
578347,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,11/24/2011 9:26,5.79,,United Kingdom
578351,85123A,WHITE HANGING HEART T-LIGHT HOLDER,32,11/24/2011 9:59,2.55,14987,United Kingdom
578427,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,11/24/2011 12:11,2.95,15034,United Kingdom
578429,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,11/24/2011 12:12,2.95,16271,United Kingdom
578472,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,11/24/2011 12:40,2.95,12476,Germany
578508,85123A,WHITE HANGING HEART T-LIGHT HOLDER,4,11/24/2011 13:06,2.95,16892,United Kingdom
578533,85123A,WHITE HANGING HEART T-LIGHT HOLDER,4,11/24/2011 14:42,2.95,17767,United Kingdom
578534,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,11/24/2011 14:51,2.95,15725,United Kingdom
578541,85123A,WHITE HANGING HEART T-LIGHT HOLDER,8,11/24/2011 15:01,2.95,14277,France
578623,85123A,WHITE HANGING HEART T-LIGHT HOLDER,32,11/24/2011 15:32,2.55,15953,United Kingdom
578653,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,11/24/2011 16:40,2.95,18161,United Kingdom
578663,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,11/24/2011 16:54,2.95,15428,United Kingdom
578680,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,11/25/2011 8:23,2.95,16458,United Kingdom
578682,85123A,WHITE HANGING HEART T-LIGHT HOLDER,24,11/25/2011 8:55,2.95,17173,United Kingdom
578683,85123A,WHITE HANGING HEART T-LIGHT HOLDER,18,11/25/2011 8:55,2.95,15134,United Kingdom
578688,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,11/25/2011 9:27,2.95,16719,United Kingdom
578688,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,11/25/2011 9:27,2.95,16719,United Kingdom
578689,85123A,WHITE HANGING HEART T-LIGHT HOLDER,32,11/25/2011 9:31,2.55,15793,United Kingdom
578704,85123A,WHITE HANGING HEART T-LIGHT HOLDER,128,11/25/2011 11:12,2.55,18172,United Kingdom
578791,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,11/25/2011 12:20,2.95,12841,United Kingdom
578817,85123A,WHITE HANGING HEART T-LIGHT HOLDER,4,11/25/2011 13:45,2.95,16764,United Kingdom
578827,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,11/25/2011 14:25,5.79,,United Kingdom
578844,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3,11/25/2011 16:14,5.79,,United Kingdom
578914,85123A,WHITE HANGING HEART T-LIGHT HOLDER,4,11/27/2011 11:54,2.95,13782,United Kingdom
578944,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,11/27/2011 13:41,2.95,16005,United Kingdom
578949,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,11/27/2011 14:30,2.95,14954,United Kingdom
578995,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,11/27/2011 15:59,2.95,15861,United Kingdom
579093,85123A,WHITE HANGING HEART T-LIGHT HOLDER,32,11/28/2011 10:54,2.55,13081,United Kingdom
579147,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,11/28/2011 13:20,2.95,13263,United Kingdom
579176,85123A,WHITE HANGING HEART T-LIGHT HOLDER,32,11/28/2011 14:44,2.55,13950,United Kingdom
579183,85123A,WHITE HANGING HEART T-LIGHT HOLDER,64,11/28/2011 15:16,2.55,15621,United Kingdom
579187,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,11/28/2011 15:31,5.79,,United Kingdom
579196,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3,11/28/2011 15:54,5.79,14096,United Kingdom
579301,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3,11/29/2011 11:32,2.95,18118,United Kingdom
579350,85123A,WHITE HANGING HEART T-LIGHT HOLDER,32,11/29/2011 11:48,2.55,15218,United Kingdom
579358,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,11/29/2011 11:50,2.95,16992,United Kingdom
579404,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,11/29/2011 12:21,2.95,14126,United Kingdom
579447,85123A,WHITE HANGING HEART T-LIGHT HOLDER,4,11/29/2011 13:46,2.95,14390,United Kingdom
579456,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,11/29/2011 14:20,2.95,13428,United Kingdom
579458,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,11/29/2011 14:38,2.95,16549,United Kingdom
579458,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,11/29/2011 14:38,2.95,16549,United Kingdom
579461,85123A,WHITE HANGING HEART T-LIGHT HOLDER,32,11/29/2011 14:42,2.55,15615,United Kingdom
579470,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,11/29/2011 15:06,2.95,16549,United Kingdom
579491,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,11/29/2011 15:23,2.95,14723,United Kingdom
579499,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,11/29/2011 15:59,2.95,17682,United Kingdom
579508,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3,11/29/2011 16:33,5.79,,United Kingdom
579512,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,11/29/2011 16:47,5.79,,United Kingdom
579525,85123A,WHITE HANGING HEART T-LIGHT HOLDER,96,11/30/2011 8:23,2.55,15113,United Kingdom
579526,85123A,WHITE HANGING HEART T-LIGHT HOLDER,32,11/30/2011 8:38,2.55,18058,United Kingdom
579533,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,11/30/2011 9:24,2.95,12953,United Kingdom
579550,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,11/30/2011 10:48,2.95,12630,Finland
579552,85123A,WHITE HANGING HEART T-LIGHT HOLDER,64,11/30/2011 10:54,2.55,16210,United Kingdom
579553,85123A,WHITE HANGING HEART T-LIGHT HOLDER,64,11/30/2011 10:54,2.55,14156,EIRE
579555,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3,11/30/2011 11:08,2.95,16241,United Kingdom
579558,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,11/30/2011 11:24,2.95,14755,United Kingdom
